Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD)
1443,53,Male,Hoodie,Clothing,92
1444,58,Male,Sandals,Footwear,47
1445,32,Male,Sweater,Clothing,36
1446,64,Male,Belt,Accessories,51
1447,63,Male,Jeans,Clothing,35
1448,23,Male,Hoodie,Clothing,57
1449,64,Male,Boots,Footwear,95
1450,18,Male,Socks,Clothing,41
1451,25,Male,Dress,Clothing,44
1452,54,Male,Jacket,Outerwear,34
1453,60,Male,Jacket,Outerwear,25
1454,36,Male,Boots,Footwear,93
1455,66,Male,Sneakers,Footwear,50
1456,60,Male,Pants,Clothing,79
1457,59,Male,Coat,Outerwear,100
1458,58,Male,Shirt,Clothing,57
1459,35,Male,Sweater,Clothing,28
1460,20,Male,Shoes,Footwear,35
1461,70,Male,Boots,Footwear,85
1462,54,Male,Sunglasses,Accessories,95
1463,38,Male,Sneakers,Footwear,90
1464,54,Male,Jewelry,Accessories,49
1465,33,Male,Belt,Accessories,92
1466,46,Male,Gloves,Accessories,72
1467,58,Male,Shorts,Clothing,71
1468,30,Male,Jewelry,Accessories,27
1469,42,Male,Gloves,Accessories,39
1470,28,Male,Jewelry,Accessories,98
1471,43,Male,Sandals,Footwear,27
1472,31,Male,Jewelry,Accessories,71
1473,39,Male,Hat,Accessories,24
1474,69,Male,Shorts,Clothing,63
1475,31,Male,Sweater,Clothing,72
1476,44,Male,Blouse,Clothing,61
1477,39,Male,Hat,Accessories,56
1478,24,Male,Belt,Accessories,32
1479,28,Male,Gloves,Accessories,23
1480,48,Male,Coat,Outerwear,100
1481,39,Male,Jewelry,Accessories,74
1482,64,Male,Skirt,Clothing,33
1483,28,Male,Gloves,Accessories,67
1484,39,Male,Jewelry,Accessories,61
1485,49,Male,Shorts,Clothing,46
1486,22,Male,Gloves,Accessories,56
1487,25,Male,Sneakers,Footwear,73
1488,40,Male,Skirt,Clothing,44
1489,23,Male,Hat,Accessories,44
1490,24,Male,Jewelry,Accessories,26
1491,66,Male,Sneakers,Footwear,52
1492,27,Male,Shirt,Clothing,54
1493,62,Male,Jacket,Outerwear,38
1494,70,Male,Belt,Accessories,44
1495,43,Male,T-shirt,Clothing,76
1496,45,Male,Jewelry,Accessories,23
1497,63,Male,T-shirt,Clothing,98
1498,69,Male,Jacket,Outerwear,33
1499,59,Male,Sweater,Clothing,32
1500,19,Male,Boots,Footwear,85
1501,63,Male,Jeans,Clothing,69
1502,37,Male,Jeans,Clothing,55
1503,37,Male,Pants,Clothing,66
1504,50,Male,Jacket,Outerwear,30
1505,60,Male,Jacket,Outerwear,80
1506,46,Male,Belt,Accessories,20
1507,35,Male,Shirt,Clothing,30
1508,66,Male,Dress,Clothing,86
1509,35,Male,Blouse,Clothing,84
1510,20,Male,Dress,Clothing,54
1511,55,Male,Blouse,Clothing,30
1512,34,Male,Dress,Clothing,91
1513,60,Male,Sneakers,Footwear,23
1514,22,Male,Socks,Clothing,35
1515,26,Male,Shoes,Footwear,90
1516,39,Male,Jeans,Clothing,93
1517,20,Male,Jeans,Clothing,68
1518,57,Male,Gloves,Accessories,41
1519,68,Male,Belt,Accessories,73
1520,50,Male,Sunglasses,Accessories,73
1521,21,Male,Hat,Accessories,66
1522,29,Male,Backpack,Accessories,59
1523,38,Male,Shorts,Clothing,72
1524,54,Male,Socks,Clothing,88
1525,22,Male,Socks,Clothing,76
1526,29,Male,Belt,Accessories,31
1527,41,Male,Jacket,Outerwear,22
1528,26,Male,Hat,Accessories,75
1529,69,Male,T-shirt,Clothing,75
1530,20,Male,Backpack,Accessories,63
1531,59,Male,Coat,Outerwear,21
1532,63,Male,Backpack,Accessories,83
1533,68,Male,Jacket,Outerwear,46
1534,50,Male,Shoes,Footwear,59
1535,55,Male,Blouse,Clothing,66
1536,36,Male,Sandals,Footwear,74
1537,18,Male,Sunglasses,Accessories,82
1538,68,Male,Shoes,Footwear,89
1539,56,Male,Dress,Clothing,65
1540,32,Male,Belt,Accessories,55
1541,28,Male,Shorts,Clothing,95
1542,24,Male,Handbag,Accessories,77
1543,59,Male,Blouse,Clothing,44
1544,56,Male,Jeans,Clothing,89
1545,30,Male,Jewelry,Accessories,24
1546,48,Male,Belt,Accessories,43
1547,60,Male,Sneakers,Footwear,51
1548,46,Male,Hat,Accessories,46
1549,69,Male,Dress,Clothing,32
1550,19,Male,Sneakers,Footwear,55
1551,66,Male,Sunglasses,Accessories,26
1552,64,Male,Handbag,Accessories,29
1553,54,Male,Blouse,Clothing,49
1554,27,Male,Blouse,Clothing,45
1555,64,Male,Shorts,Clothing,48
1556,43,Male,Shorts,Clothing,47
1557,43,Male,Hoodie,Clothing,57
1558,27,Male,Backpack,Accessories,34
1559,35,Male,Sunglasses,Accessories,75
1560,43,Male,Scarf,Accessories,94
1561,57,Male,Hat,Accessories,84
1562,50,Male,Scarf,Accessories,38
1563,37,Male,Scarf,Accessories,75
1564,68,Male,Pants,Clothing,44
1565,22,Male,Backpack,Accessories,33
1566,58,Male,Sunglasses,Accessories,93
1567,48,Male,Sneakers,Footwear,99
1568,30,Male,Backpack,Accessories,33
1569,51,Male,Sneakers,Footwear,76
1570,20,Male,Skirt,Clothing,63
1571,30,Male,Pants,Clothing,41
1572,28,Male,Jewelry,Accessories,88
1573,37,Male,Skirt,Clothing,92
1574,36,Male,T-shirt,Clothing,31
1575,18,Male,Skirt,Clothing,25
1576,52,Male,Shirt,Clothing,28
1577,56,Male,Dress,Clothing,75
1578,68,Male,Boots,Footwear,34
1579,62,Male,Pants,Clothing,97
1580,35,Male,Jacket,Outerwear,80
1581,65,Male,Sneakers,Footwear,71
1582,69,Male,Jewelry,Accessories,77
1583,28,Male,Belt,Accessories,41
1584,37,Male,Scarf,Accessories,92
1585,41,Male,Blouse,Clothing,95
1586,37,Male,Sweater,Clothing,25
1587,25,Male,Boots,Footwear,77
1588,41,Male,Socks,Clothing,99
1589,48,Male,Belt,Accessories,24
1590,42,Male,Sneakers,Footwear,72
1591,54,Male,Jeans,Clothing,80
1592,18,Male,Skirt,Clothing,100
1593,56,Male,Shoes,Footwear,83
1594,61,Male,Dress,Clothing,95
1595,40,Male,Handbag,Accessories,41
1596,34,Male,Backpack,Accessories,35
1597,42,Male,Jewelry,Accessories,30
1598,43,Male,Hat,Accessories,21
1599,47,Male,Jewelry,Accessories,85
1600,48,Male,Shirt,Clothing,54
1601,20,Male,Boots,Footwear,26
1602,65,Male,Shirt,Clothing,59
1603,54,Male,Sunglasses,Accessories,48
1604,23,Male,Shorts,Clothing,98
1605,18,Male,Sweater,Clothing,92
1606,70,Male,Belt,Accessories,46
1607,55,Male,T-shirt,Clothing,21
1608,49,Male,Shorts,Clothing,72
1609,26,Male,Sandals,Footwear,58
1610,33,Male,Shirt,Clothing,93
1611,20,Male,Socks,Clothing,31
1612,41,Male,Pants,Clothing,26
1613,18,Male,Skirt,Clothing,68
1614,26,Male,Jewelry,Accessories,31
1615,30,Male,T-shirt,Clothing,41
1616,64,Male,Jewelry,Accessories,62
1617,26,Male,Hat,Accessories,41
1618,43,Male,Blouse,Clothing,64
1619,63,Male,Sandals,Footwear,72
1620,57,Male,Handbag,Accessories,78
1621,25,Male,Hat,Accessories,47
1622,68,Male,Scarf,Accessories,46
1623,31,Male,Shorts,Clothing,43
1624,64,Male,Backpack,Accessories,58
1625,38,Male,Sweater,Clothing,32
1626,34,Male,Skirt,Clothing,45
1627,32,Male,Sneakers,Footwear,35
1628,69,Male,Sunglasses,Accessories,21
1629,45,Male,Dress,Clothing,64
1630,35,Male,Blouse,Clothing,88
1631,63,Male,Shoes,Footwear,48
1632,65,Male,Sweater,Clothing,36
1633,35,Male,Gloves,Accessories,28
1634,54,Male,Socks,Clothing,80
1635,28,Male,Coat,Outerwear,23
1636,68,Male,Sunglasses,Accessories,24
1637,58,Male,Boots,Footwear,22
1638,35,Male,Dress,Clothing,21
1639,68,Male,Jacket,Outerwear,51
1640,41,Male,Gloves,Accessories,65
1641,65,Male,Scarf,Accessories,51
1642,50,Male,Hoodie,Clothing,32
1643,18,Male,Coat,Outerwear,70
1644,38,Male,Scarf,Accessories,77
1645,68,Male,Coat,Outerwear,90
1646,53,Male,Scarf,Accessories,36
1647,58,Male,Handbag,Accessories,77
1648,34,Male,Boots,Footwear,78
1649,36,Male,Pants,Clothing,69
1650,58,Male,T-shirt,Clothing,63
1651,60,Male,Scarf,Accessories,36
1652,59,Male,Coat,Outerwear,80
1653,65,Male,Sweater,Clothing,35
1654,31,Male,Belt,Accessories,93
1655,43,Male,Belt,Accessories,25
1656,37,Male,Sweater,Clothing,81
1657,21,Male,Blouse,Clothing,42
1658,69,Male,Skirt,Clothing,36
1659,32,Male,Jewelry,Accessories,66
1660,53,Male,Gloves,Accessories,37
1661,59,Male,T-shirt,Clothing,45
1662,64,Male,Gloves,Accessories,86
1663,63,Male,Sunglasses,Accessories,24
1664,43,Male,Shirt,Clothing,22
1665,19,Male,Handbag,Accessories,53
1666,40,Male,Jacket,Outerwear,41
1667,51,Male,Skirt,Clothing,64
1668,51,Male,Handbag,Accessories,40
1669,66,Male,Blouse,Clothing,33
1670,42,Male,T-shirt,Clothing,59
1671,22,Male,Pants,Clothing,73
1672,31,Male,Hoodie,Clothing,22
1673,18,Male,Boots,Footwear,73
1674,21,Male,Blouse,Clothing,62
1675,35,Male,Coat,Outerwear,56
1676,35,Male,Pants,Clothing,90
1677,27,Male,Sunglasses,Accessories,44
1678,65,Male,Jeans,Clothing,35
1679,41,Male,Pants,Clothing,71
1680,60,Male,Dress,Clothing,52
1681,61,Male,Shoes,Footwear,37
1682,24,Male,Sneakers,Footwear,95
1683,65,Male,Socks,Clothing,97
1684,23,Male,Coat,Outerwear,57
1685,30,Male,Shirt,Clothing,93
1686,33,Male,Blouse,Clothing,48
1687,22,Male,Gloves,Accessories,75
1688,67,Male,Skirt,Clothing,70
1689,28,Male,Handbag,Accessories,26
1690,32,Male,Shirt,Clothing,73
1691,40,Male,Coat,Outerwear,30
1692,64,Male,Shoes,Footwear,61
1693,56,Male,Handbag,Accessories,75
1694,63,Male,Jacket,Outerwear,88
1695,20,Male,Shirt,Clothing,67
1696,54,Male,Hat,Accessories,95
1697,31,Male,Sunglasses,Accessories,69
1698,36,Male,Shirt,Clothing,87
1699,25,Male,Belt,Accessories,41
1700,20,Male,Sweater,Clothing,67
1701,62,Male,Hoodie,Clothing,70
1702,69,Male,Handbag,Accessories,41
1703,54,Male,Jeans,Clothing,83
1704,39,Male,Backpack,Accessories,22
1705,56,Male,Sneakers,Footwear,20
1706,39,Male,Jewelry,Accessories,29
1707,37,Male,Sunglasses,Accessories,87
1708,25,Male,Shorts,Clothing,81
1709,35,Male,Boots,Footwear,58
1710,45,Male,Skirt,Clothing,83
1711,19,Male,Pants,Clothing,59
1712,21,Male,T-shirt,Clothing,93
1713,65,Male,T-shirt,Clothing,87
1714,49,Male,Jacket,Outerwear,22
1715,30,Male,Jeans,Clothing,71
1716,23,Male,Dress,Clothing,69
1717,69,Male,Blouse,Clothing,47
1718,29,Male,Hoodie,Clothing,50
1719,54,Male,T-shirt,Clothing,96
1720,45,Male,Sweater,Clothing,39
1721,25,Male,Shorts,Clothing,84
1722,34,Male,Jewelry,Accessories,28
1723,46,Male,T-shirt,Clothing,51
1724,70,Male,Scarf,Accessories,20
1725,42,Male,Shoes,Footwear,72
1726,45,Male,Sunglasses,Accessories,33
1727,57,Male,Coat,Outerwear,28
1728,49,Male,Blouse,Clothing,53
1729,23,Male,Jeans,Clothing,48
1730,47,Male,Shorts,Clothing,21
1731,23,Male,Shirt,Clothing,22
1732,21,Male,Backpack,Accessories,87
1733,45,Male,Belt,Accessories,50
1734,67,Male,Blouse,Clothing,85
1735,31,Male,Jeans,Clothing,98
1736,58,Male,Dress,Clothing,34
1737,57,Male,Shorts,Clothing,61
1738,42,Male,Jewelry,Accessories,98
1739,60,Male,Handbag,Accessories,61
1740,21,Male,Jewelry,Accessories,98
1741,69,Male,Pants,Clothing,21
1742,41,Male,Pants,Clothing,51
1743,51,Male,Sandals,Footwear,80
1744,23,Male,Skirt,Clothing,72
1745,57,Male,Sunglasses,Accessories,63
1746,40,Male,Skirt,Clothing,27
1747,65,Male,Handbag,Accessories,44
1748,61,Male,Coat,Outerwear,23
1749,34,Male,Skirt,Clothing,93
1750,43,Male,Hoodie,Clothing,70
1751,31,Male,Sunglasses,Accessories,85
1752,57,Male,Sweater,Clothing,40
1753,34,Male,Boots,Footwear,29
1754,25,Male,Skirt,Clothing,27
1755,66,Male,Dress,Clothing,93
1756,56,Male,Belt,Accessories,20
1757,49,Male,Jewelry,Accessories,55
1758,19,Male,Dress,Clothing,94
1759,27,Male,Hat,Accessories,56
1760,68,Male,Sweater,Clothing,58
1761,20,Male,Skirt,Clothing,44
1762,21,Male,Hoodie,Clothing,95
1763,36,Male,Sandals,Footwear,42
1764,37,Male,Jewelry,Accessories,93
1765,61,Male,Dress,Clothing,56
1766,68,Male,Hoodie,Clothing,88
1767,60,Male,Sweater,Clothing,54
1768,69,Male,Jewelry,Accessories,89
1769,25,Male,Sandals,Footwear,45
1770,32,Male,Socks,Clothing,75
1771,53,Male,Backpack,Accessories,22
1772,46,Male,Shirt,Clothing,82
1773,58,Male,Shoes,Footwear,34
1774,21,Male,Coat,Outerwear,92
1775,46,Male,Sweater,Clothing,78
1776,18,Male,Jacket,Outerwear,47
1777,56,Male,Jacket,Outerwear,64
1778,18,Male,Sneakers,Footwear,44
1779,49,Male,Belt,Accessories,94
1780,29,Male,Scarf,Accessories,62
1781,67,Male,Jewelry,Accessories,81
1782,31,Male,T-shirt,Clothing,33
1783,52,Male,Pants,Clothing,88
1784,42,Male,Handbag,Accessories,49
1785,32,Male,Backpack,Accessories,31
1786,47,Male,Gloves,Accessories,29
1787,45,Male,Jacket,Outerwear,34
1788,20,Male,Sweater,Clothing,38
1789,66,Male,Blouse,Clothing,41
1790,52,Male,Blouse,Clothing,34
1791,50,Male,Gloves,Accessories,26
1792,62,Male,Jeans,Clothing,98
1793,38,Male,Sneakers,Footwear,59
1794,65,Male,Hat,Accessories,92
1795,60,Male,Backpack,Accessories,40
1796,68,Male,Jeans,Clothing,20
1797,62,Male,Skirt,Clothing,35
1798,62,Male,Belt,Accessories,35
1799,40,Male,Dress,Clothing,82
1800,32,Male,Hoodie,Clothing,48
1801,22,Male,Coat,Outerwear,58
1802,33,Male,Sweater,Clothing,57
1803,57,Male,Shorts,Clothing,96
1804,60,Male,Sneakers,Footwear,97
1805,30,Male,Sweater,Clothing,42
1806,41,Male,T-shirt,Clothing,62
1807,58,Male,Handbag,Accessories,67
1808,34,Male,Sneakers,Footwear,46
1809,67,Male,Jacket,Outerwear,71
1810,58,Male,Backpack,Accessories,99
1811,41,Male,Jeans,Clothing,28
1812,42,Male,Belt,Accessories,77
1813,50,Male,Boots,Footwear,63
1814,40,Male,Shorts,Clothing,62
1815,32,Male,Jeans,Clothing,92
1816,51,Male,Shoes,Footwear,72
1817,26,Male,Hat,Accessories,79
1818,32,Male,T-shirt,Clothing,27
1819,58,Male,Sunglasses,Accessories,39
1820,51,Male,Socks,Clothing,86
1821,19,Male,Shirt,Clothing,94
1822,57,Male,Shorts,Clothing,53
1823,66,Male,Shirt,Clothing,85
1824,62,Male,Socks,Clothing,50
1825,58,Male,Pants,Clothing,47
1826,23,Male,Boots,Footwear,75
1827,45,Male,T-shirt,Clothing,60
1828,20,Male,T-shirt,Clothing,36
1829,33,Male,Coat,Outerwear,80
1830,30,Male,Hat,Accessories,96
1831,50,Male,Sunglasses,Accessories,80
1832,62,Male,Blouse,Clothing,71
1833,69,Male,Jewelry,Accessories,29
1834,34,Male,Jewelry,Accessories,53
1835,49,Male,Skirt,Clothing,35
1836,65,Male,Scarf,Accessories,75
1837,66,Male,Pants,Clothing,52
1838,41,Male,Hat,Accessories,77
1839,37,Male,Gloves,Accessories,24
1840,32,Male,Shirt,Clothing,78
1841,42,Male,Sandals,Footwear,98
1842,31,Male,Socks,Clothing,57
1843,61,Male,Handbag,Accessories,78
1844,36,Male,Jacket,Outerwear,76
1845,60,Male,Shorts,Clothing,26
1846,51,Male,Sandals,Footwear,78
1847,68,Male,Scarf,Accessories,53
1848,46,Male,Sandals,Footwear,100
1849,19,Male,Jeans,Clothing,73
1850,30,Male,Skirt,Clothing,40
1851,51,Male,Gloves,Accessories,76
1852,28,Male,Skirt,Clothing,80
1853,41,Male,Sweater,Clothing,80
1854,29,Male,Blouse,Clothing,67
1855,25,Male,Sweater,Clothing,61
1856,60,Male,Shirt,Clothing,76
1857,63,Male,Jewelry,Accessories,55
1858,51,Male,T-shirt,Clothing,85
1859,22,Male,Scarf,Accessories,69
1860,54,Male,Belt,Accessories,26
1861,18,Male,T-shirt,Clothing,64
1862,29,Male,Sneakers,Footwear,60
1863,59,Male,Gloves,Accessories,36
1864,25,Male,Sandals,Footwear,21
1865,19,Male,Backpack,Accessories,72
1866,56,Male,Pants,Clothing,62
1867,31,Male,T-shirt,Clothing,44
1868,45,Male,Skirt,Clothing,52
1869,23,Male,Gloves,Accessories,58
1870,18,Male,Blouse,Clothing,77
1871,43,Male,Blouse,Clothing,99
1872,56,Male,Jeans,Clothing,96
1873,43,Male,T-shirt,Clothing,64
1874,64,Male,Sweater,Clothing,44
1875,67,Male,Pants,Clothing,33
1876,63,Male,Boots,Footwear,71
1877,54,Male,Skirt,Clothing,36
1878,69,Male,Gloves,Accessories,62
1879,34,Male,Socks,Clothing,29
1880,56,Male,T-shirt,Clothing,33
1881,34,Male,Blouse,Clothing,33
1882,58,Male,Blouse,Clothing,41
1883,44,Male,Scarf,Accessories,54
1884,25,Male,Backpack,Accessories,58
1885,27,Male,Shorts,Clothing,30
1886,26,Male,Jewelry,Accessories,53
1887,18,Male,Gloves,Accessories,91
1888,64,Male,Hoodie,Clothing,44
1889,62,Male,Hoodie,Clothing,89
1890,59,Male,Skirt,Clothing,57
1891,36,Male,Sunglasses,Accessories,57
1892,69,Male,Jewelry,Accessories,74
1893,39,Male,Jacket,Outerwear,30
1894,28,Male,Dress,Clothing,20
1895,42,Male,Hoodie,Clothing,90
1896,31,Male,Jeans,Clothing,61
1897,57,Male,Sandals,Footwear,51
1898,53,Male,Sunglasses,Accessories,97
1899,59,Male,Pants,Clothing,97
1900,32,Male,Shorts,Clothing,40
1901,65,Male,Jewelry,Accessories,85
1902,56,Male,Socks,Clothing,76
1903,31,Male,Sandals,Footwear,22
1904,59,Male,Pants,Clothing,63
1905,22,Male,T-shirt,Clothing,71
1906,47,Male,Boots,Footwear,35
1907,23,Male,Backpack,Accessories,30
1908,69,Male,Skirt,Clothing,74
1909,18,Male,Scarf,Accessories,71
1910,50,Male,Sweater,Clothing,84
1911,29,Male,Sandals,Footwear,38
1912,65,Male,Jewelry,Accessories,81
1913,29,Male,Sweater,Clothing,56
1914,49,Male,Skirt,Clothing,48
1915,28,Male,Shorts,Clothing,97
1916,51,Male,Backpack,Accessories,74
1917,26,Male,Hoodie,Clothing,50
1918,38,Male,Skirt,Clothing,71
1919,35,Male,Skirt,Clothing,33
1920,34,Male,Backpack,Accessories,56
1921,51,Male,Blouse,Clothing,84
1922,47,Male,Shirt,Clothing,36
1923,18,Male,Gloves,Accessories,63
1924,64,Male,Sandals,Footwear,36
1925,30,Male,Jacket,Outerwear,63
1926,59,Male,Sneakers,Footwear,32
1927,66,Male,Backpack,Accessories,93
1928,40,Male,Pants,Clothing,29
1929,25,Male,Sunglasses,Accessories,92
1930,59,Male,Jeans,Clothing,33
1931,66,Male,Pants,Clothing,52
1932,54,Male,Jewelry,Accessories,42
1933,42,Male,Hoodie,Clothing,36
1934,48,Male,Sandals,Footwear,67
1935,34,Male,Jacket,Outerwear,43
1936,19,Male,Blouse,Clothing,68
1937,70,Male,Jewelry,Accessories,60
1938,43,Male,Socks,Clothing,53
1939,46,Male,Jeans,Clothing,23
1940,66,Male,Gloves,Accessories,57
1941,50,Male,Hat,Accessories,89
1942,55,Male,Shoes,Footwear,99
1943,63,Male,Pants,Clothing,28
1944,32,Male,Socks,Clothing,53
1945,30,Male,Hoodie,Clothing,45
1946,35,Male,Hoodie,Clothing,38
1947,59,Male,Pants,Clothing,49
1948,59,Male,Shirt,Clothing,32
1949,54,Male,T-shirt,Clothing,37
1950,63,Male,Dress,Clothing,80
1951,43,Male,Backpack,Accessories,78
1952,33,Male,Gloves,Accessories,53
1953,57,Male,Shoes,Footwear,82
1954,25,Male,Skirt,Clothing,33
1955,26,Male,Gloves,Accessories,77
1956,50,Male,Hoodie,Clothing,56
1957,70,Male,Socks,Clothing,37
1958,68,Male,Gloves,Accessories,54
1959,39,Male,Shorts,Clothing,67
1960,46,Male,Shoes,Footwear,90
1961,57,Male,Jeans,Clothing,72
1962,47,Male,Boots,Footwear,59
1963,40,Male,Hat,Accessories,45
1964,52,Male,Shorts,Clothing,30
1965,40,Male,Pants,Clothing,51
1966,67,Male,Sweater,Clothing,90
1967,67,Male,Jacket,Outerwear,95
1968,37,Male,Dress,Clothing,81
1969,67,Male,Shirt,Clothing,70
1970,64,Male,Dress,Clothing,32
1971,28,Male,Belt,Accessories,94
1972,54,Male,Hat,Accessories,29
1973,54,Male,Backpack,Accessories,31
1974,24,Male,Skirt,Clothing,20
1975,27,Male,Gloves,Accessories,44
1976,53,Male,Jacket,Outerwear,77
1977,32,Male,Handbag,Accessories,51
1978,24,Male,Sandals,Footwear,49
1979,45,Male,Sunglasses,Accessories,78
1980,49,Male,Jeans,Clothing,98
1981,51,Male,Sandals,Footwear,94
1982,69,Male,Shoes,Footwear,91
1983,41,Male,Sunglasses,Accessories,77
1984,59,Male,Scarf,Accessories,97
1985,26,Male,Skirt,Clothing,58
1986,23,Male,Gloves,Accessories,97
1987,62,Male,Coat,Outerwear,48
1988,69,Male,Belt,Accessories,23
1989,46,Male,Pants,Clothing,79
1990,35,Male,Jewelry,Accessories,42
1991,32,Male,Backpack,Accessories,95
1992,46,Male,Sneakers,Footwear,29
1993,33,Male,Hoodie,Clothing,98
1994,32,Male,Blouse,Clothing,96
1995,33,Male,Sunglasses,Accessories,66
1996,67,Male,Boots,Footwear,80
1997,67,Male,Sneakers,Footwear,27
1998,42,Male,Backpack,Accessories,25
1999,20,Male,Pants,Clothing,45
2000,39,Male,Socks,Clothing,89
2001,26,Male,Belt,Accessories,27
2002,51,Male,Sunglasses,Accessories,90
2003,31,Male,Shirt,Clothing,65
2004,68,Male,Sneakers,Footwear,72
2005,44,Male,Shoes,Footwear,70
2006,18,Male,Sandals,Footwear,82
2007,58,Male,Scarf,Accessories,97
2008,26,Male,Shirt,Clothing,25
2009,57,Male,Skirt,Clothing,48
2010,37,Male,Boots,Footwear,99
2011,24,Male,Sweater,Clothing,21
2012,57,Male,Sandals,Footwear,94
2013,48,Male,Jeans,Clothing,53
2014,39,Male,Backpack,Accessories,70
2015,51,Male,Skirt,Clothing,26
2016,57,Male,Belt,Accessories,82
2017,53,Male,Shoes,Footwear,47
2018,70,Male,Socks,Clothing,32
2019,60,Male,Backpack,Accessories,97
2020,31,Male,Shirt,Clothing,68
2021,41,Male,Sweater,Clothing,23
2022,62,Male,Handbag,Accessories,33
2023,59,Male,Jewelry,Accessories,38
2024,46,Male,Socks,Clothing,68
2025,62,Male,Socks,Clothing,23
2026,42,Male,Shirt,Clothing,29
2027,37,Male,Scarf,Accessories,35
2028,50,Male,Shoes,Footwear,73
2029,29,Male,Shoes,Footwear,84
2030,25,Male,Scarf,Accessories,23
2031,66,Male,Sunglasses,Accessories,67
2032,21,Male,Socks,Clothing,51
2033,46,Male,Blouse,Clothing,36
2034,57,Male,Jeans,Clothing,55
2035,61,Male,Shorts,Clothing,30
2036,53,Male,T-shirt,Clothing,70
2037,37,Male,Blouse,Clothing,63
2038,39,Male,Belt,Accessories,87
2039,53,Male,Blouse,Clothing,70
2040,35,Male,T-shirt,Clothing,51
2041,69,Male,Jewelry,Accessories,25
2042,66,Male,Jacket,Outerwear,32
2043,19,Male,Shoes,Footwear,52
2044,47,Male,Gloves,Accessories,33
2045,49,Male,Jeans,Clothing,68
2046,31,Male,Jewelry,Accessories,20
2047,39,Male,Pants,Clothing,32
2048,58,Male,Jewelry,Accessories,82
2049,45,Male,Sneakers,Footwear,64
2050,68,Male,Boots,Footwear,24
2051,35,Male,Hat,Accessories,96
2052,65,Male,T-shirt,Clothing,94
2053,45,Male,Backpack,Accessories,48
2054,19,Male,Sunglasses,Accessories,60
2055,65,Male,Sweater,Clothing,56
2056,28,Male,Handbag,Accessories,33
2057,55,Male,Backpack,Accessories,46
2058,66,Male,Socks,Clothing,37
2059,29,Male,Shirt,Clothing,98
2060,56,Male,Shorts,Clothing,50
2061,21,Male,Belt,Accessories,63
2062,32,Male,Sweater,Clothing,70
2063,54,Male,Coat,Outerwear,63
2064,61,Male,Shorts,Clothing,86
2065,31,Male,Shoes,Footwear,99
2066,27,Male,Sneakers,Footwear,40
2067,64,Male,Sneakers,Footwear,92
2068,60,Male,Pants,Clothing,21
2069,70,Male,Jewelry,Accessories,81
2070,36,Male,T-shirt,Clothing,82
2071,56,Male,Jewelry,Accessories,88
2072,69,Male,Jacket,Outerwear,100
2073,39,Male,Backpack,Accessories,66
2074,38,Male,Belt,Accessories,25
2075,36,Male,Scarf,Accessories,53
2076,46,Male,Sweater,Clothing,28
2077,59,Male,Gloves,Accessories,23
2078,64,Male,Scarf,Accessories,34
2079,49,Male,Dress,Clothing,42
2080,32,Male,Jeans,Clothing,24
2081,29,Male,Sunglasses,Accessories,47
2082,24,Male,Coat,Outerwear,78
2083,41,Male,Jeans,Clothing,89
2084,41,Male,Scarf,Accessories,59
2085,32,Male,Blouse,Clothing,94
2086,69,Male,Jeans,Clothing,49
2087,65,Male,Dress,Clothing,89
2088,54,Male,Hat,Accessories,91
2089,39,Male,Sandals,Footwear,89
2090,37,Male,Jacket,Outerwear,57
2091,51,Male,Socks,Clothing,71
2092,26,Male,Jeans,Clothing,97
2093,42,Male,Sandals,Footwear,45
2094,21,Male,Dress,Clothing,91
2095,53,Male,Socks,Clothing,25
2096,36,Male,Hoodie,Clothing,63
2097,21,Male,Dress,Clothing,52
2098,33,Male,Sneakers,Footwear,43
2099,49,Male,T-shirt,Clothing,28
2100,31,Male,T-shirt,Clothing,78
2101,68,Male,Sweater,Clothing,31
2102,49,Male,Shirt,Clothing,23
2103,23,Male,Hat,Accessories,25
2104,30,Male,Pants,Clothing,86
2105,53,Male,Shoes,Footwear,88
2106,65,Male,Gloves,Accessories,35
2107,60,Male,Jewelry,Accessories,34
2108,46,Male,Pants,Clothing,75
2109,54,Male,Hoodie,Clothing,46
2110,59,Male,Jewelry,Accessories,31
2111,52,Male,Socks,Clothing,93
2112,41,Male,Sunglasses,Accessories,85
2113,43,Male,Belt,Accessories,68
2114,63,Male,Dress,Clothing,40
2115,37,Male,Shirt,Clothing,51
2116,44,Male,Scarf,Accessories,85
2117,67,Male,Jacket,Outerwear,23
2118,27,Male,Dress,Clothing,28
2119,60,Male,Socks,Clothing,44
2120,58,Male,Jewelry,Accessories,57
2121,53,Male,Scarf,Accessories,98
2122,43,Male,Backpack,Accessories,68
2123,32,Male,Jacket,Outerwear,36
2124,54,Male,Coat,Outerwear,71
2125,47,Male,Skirt,Clothing,60
2126,57,Male,Coat,Outerwear,87
2127,63,Male,Shoes,Footwear,38
2128,70,Male,Boots,Footwear,45
2129,62,Male,Coat,Outerwear,47
2130,40,Male,Skirt,Clothing,57
2131,25,Male,Backpack,Accessories,68
2132,19,Male,Shorts,Clothing,52
2133,25,Male,Skirt,Clothing,87
2134,21,Male,Hat,Accessories,34
2135,55,Male,Sandals,Footwear,41
2136,34,Male,Sunglasses,Accessories,94
2137,47,Male,Sunglasses,Accessories,93
